COUNT,ID,TILENAME,RA_CENT,DEC_CENT,RAC1,RAC2,RAC3,RAC4,DECC1,DECC2,DECC3,DECC4,RACMIN,RACMAX,DECCMIN,RA_SIZE,DEC_SIZE,DECCMAX,URAMIN,URAMAX,UDECMIN,UDECMAX
71667,94245,DES0130-0541,22.614389,-5.694444,22.98167,22.247108,22.247575,22.981204,-6.059557,-6.059557,-5.3291,-5.3291,22.247108,22.98167,-6.059557,0.734562,0.730458,-5.3291,22.255675,22.973104,-6.051389,-5.3375
66691,119545,DES2224-4623,336.060808,-46.386111,336.593852,335.527765,335.53485,336.586767,-46.75011,-46.75011,-46.019669,-46.019669,335.527765,336.593852,-46.75011,1.066087,0.730441,-46.019669,335.543344,336.578273,-46.743056,-46.029167
49961,96779,DES0300-0915,45.198126,-9.263889,45.568574,44.827678,44.828447,45.567804,-9.628928,-9.628928,-8.89847,-8.89847,44.827678,45.568574,-9.628928,0.740896,0.730457,-8.89847,44.836464,45.559787,-9.620833,-8.906944
67740,91135,DES2119-0124,319.988644,-1.411111,320.354048,319.623239,319.623354,320.353933,-1.776311,-1.776311,-1.045854,-1.045854,319.623239,320.354048,-1.776311,0.730809,0.730458,-1.045854,319.631591,320.345696,-1.768056,-1.054167
47763,102695,DES0431-1749,67.981617,-17.830556,68.36607,67.597164,67.598737,68.364496,-18.195409,-18.195409,-17.464953,-17.464953,67.597164,68.36607,-18.195409,0.768906,0.730456,-17.464953,67.606662,68.356572,-18.1875,-17.473611
69258,111779,DES0148-3206,27.09235,-32.108333,27.525268,26.659431,26.662881,27.521819,-32.472829,-32.472829,-31.742377,-31.742377,26.659431,27.525268,-32.472829,0.865837,0.730452,-31.742377,26.67095,27.51375,-32.465278,-31.751389
65575,120685,DES0624-4831,96.097908,-48.527778,96.653408,95.542409,95.550364,96.645453,-48.89168,-48.89168,-48.161241,-48.161241,95.542409,96.653408,-48.89168,1.110998,0.730439,-48.161241,95.558927,96.63689,-48.884722,-48.170833
69839,111791,DES0228-3206,37.205945,-32.108333,37.638864,36.773027,36.776476,37.635414,-32.472829,-32.472829,-31.742377,-31.742377,36.773027,37.638864,-32.472829,0.865837,0.730452,-31.742377,36.784545,37.627345,-32.465278,-31.751389
69013,121848,DES2000-5123,300.164848,-51.383333,300.754758,299.574939,299.584279,300.745417,-51.747093,-51.747093,-51.016659,-51.016659,299.574939,300.754758,-51.747093,1.179819,0.730435,-51.016659,299.59292,300.736777,-51.740278,-51.026389
70490,116972,DES2122-4123,320.674316,-41.388889,321.163887,320.184744,320.190214,321.158418,-41.753086,-41.753086,-41.02264,-41.02264,320.184744,321.163887,-41.753086,0.979143,0.730446,-41.02264,320.198542,321.15009,-41.745833,-41.031944
57688,116208,DES2141-3957,325.294818,-39.961111,325.773883,324.815753,324.820844,325.768793,-40.325359,-40.325359,-39.594912,-39.594912,324.815753,325.773883,-40.325359,0.95813,0.730447,-39.594912,324.829125,325.760511,-40.318056,-39.604167
67961,89669,DES2339+0043,354.962055,0.730556,355.327292,354.596819,354.59676,355.327351,0.365312,0.365312,1.09577,1.09577,354.59676,355.327351,0.365312,0.730591,0.730458,1.09577,354.605082,355.319029,0.373611,1.0875
69208,114350,DES0533-3623,83.49968,-36.391667,83.955539,83.043821,83.048084,83.951276,-36.756034,-36.756034,-36.025584,-36.025584,83.043821,83.955539,-36.756034,0.911719,0.73045,-36.025584,83.05626,83.9431,-36.748611,-36.034722
68900,117050,DES0219-4123,34.895079,-41.388889,35.38465,34.405507,34.410977,35.379181,-41.753086,-41.753086,-41.02264,-41.02264,34.405507,35.38465,-41.753086,0.979143,0.730446,-41.02264,34.419305,35.370853,-41.745833,-41.031944
73738,126546,DES0109-6331,17.465791,-63.519444,18.295472,16.63611,16.657073,18.274509,-63.882306,-63.882306,-63.151908,-63.151908,16.63611,18.295472,-63.882306,1.659362,0.730398,-63.151908,16.665277,18.266305,-63.876389,-63.1625
64496,115082,DES0108-3749,17.120076,-37.819444,17.584727,16.655426,16.660001,17.580152,-38.183765,-38.183765,-37.453316,-37.453316,16.655426,17.584727,-38.183765,0.929302,0.730449,-37.453316,16.668218,17.571935,-38.176389,-37.4625
72789,124507,DES2044-5748,311.17998,-57.808333,311.872533,310.487427,310.501311,311.858649,-58.171694,-58.171694,-57.441274,-57.441274,310.487427,311.872533,-58.171694,1.385105,0.73042,-57.441274,310.50998,311.84998,-58.165278,-57.451389
68147,115465,DES0014-3832,3.523603,-38.533333,3.992889,3.054318,3.059058,3.988148,-38.89763,-38.89763,-38.167182,-38.167182,3.054318,3.992889,-38.89763,0.938571,0.730448,-38.167182,3.067296,3.979911,-38.890278,-38.176389
71479,112666,DES0355-3332,58.884698,-33.536111,59.32473,58.444665,58.448368,59.321027,-33.900565,-33.900565,-33.170114,-33.170114,58.444665,59.32473,-33.900565,0.880065,0.730451,-33.170114,58.456469,59.312926,-33.893056,-33.179167
71446,113465,DES0149-3457,27.373597,-34.963889,27.821264,26.92593,26.929903,27.817291,-35.3283,-35.3283,-34.59785,-34.59785,26.92593,27.821264,-35.3283,0.895334,0.730451,-34.59785,26.938041,27.809154,-35.320833,-34.606944
62573,95250,DES0134-0707,23.635462,-7.122222,24.003831,23.267092,23.267678,24.003245,-7.487306,-7.487306,-6.756848,-6.756848,23.267092,24.003831,-7.487306,0.736739,0.730458,-6.756848,23.275742,23.995182,-7.479167,-6.765278
70490,110505,DES0310-2958,47.672249,-29.966667,48.095399,47.249098,47.252197,48.0923,-30.331222,-30.331222,-29.600769,-29.600769,47.249098,48.095399,-30.331222,0.846301,0.730453,-29.600769,47.260223,48.084274,-30.323611,-29.609722
65392,120307,DES0328-4748,52.13484,-47.813889,52.682561,51.587119,51.594769,52.67491,-48.177824,-48.177824,-47.447385,-47.447385,51.587119,52.682561,-48.177824,1.095442,0.73044,-47.447385,51.60331,52.66637,-48.170833,-47.456944
63996,113029,DES0040-3415,10.002119,-34.25,10.445902,9.558337,9.562172,10.442066,-34.614433,-34.614433,-33.883982,-33.883982,9.558337,10.445902,-34.614433,0.887565,0.730451,-33.883982,9.570291,10.433947,-34.606944,-33.893056
182919,127020,DES0447-6456,71.786417,-64.947222,72.660805,70.912028,70.935553,72.637281,-65.309926,-65.309926,-64.579537,-64.579537,70.912028,72.660805,-65.309926,1.748777,0.73039,-64.579537,70.943479,72.629355,-65.304167,-64.590278
69283,124253,DES2227-5705,336.762385,-57.094444,337.441362,336.083409,336.096655,337.428116,-57.457856,-57.457856,-56.727434,-56.727434,336.083409,337.441362,-57.457856,1.357953,0.730422,-56.727434,336.105339,337.419432,-57.451389,-56.7375
67973,124848,DES0321-5831,50.349204,-58.522222,51.055999,49.64241,49.656974,51.041434,-58.88553,-58.88553,-58.155112,-58.155112,49.64241,51.055999,-58.88553,1.413589,0.730418,-58.155112,49.665622,51.032786,-58.879167,-58.165278
66755,109145,DES0122-2749,20.746082,-27.825,21.160462,20.331703,20.334482,21.157683,-28.189612,-28.189612,-27.459159,-27.459159,20.331703,21.160462,-28.189612,0.828759,0.730454,-27.459159,20.342471,21.149693,-28.181944,-27.468056
75932,119633,DES0428-4623,67.134556,-46.386111,67.6676,66.601513,66.608598,67.660515,-46.75011,-46.75011,-46.019669,-46.019669,66.601513,67.6676,-46.75011,1.066087,0.730441,-46.019669,66.617092,67.652021,-46.743056,-46.029167
49020,116218,DES2218-3957,334.608673,-39.961111,335.087739,334.129608,334.134699,335.082648,-40.325359,-40.325359,-39.594912,-39.594912,334.129608,335.087739,-40.325359,0.95813,0.730447,-39.594912,334.142981,335.074366,-40.318056,-39.604167
77035,120592,DES2343-4831,355.847281,-48.527778,356.40278,355.291781,355.299736,356.394825,-48.89168,-48.89168,-48.161241,-48.161241,355.291781,356.40278,-48.89168,1.110998,0.730439,-48.161241,355.308299,356.386262,-48.884722,-48.170833
72884,118091,DES2109-4331,317.340577,-43.530556,317.84741,316.833745,316.839846,317.841308,-43.894672,-43.894672,-43.164227,-43.164227,316.833745,317.84741,-43.894672,1.013664,0.730444,-43.164227,316.848245,317.83291,-43.8875,-43.173611
63579,112651,DES0304-3332,46.03785,-33.536111,46.477882,45.597817,45.60152,46.47418,-33.900565,-33.900565,-33.170114,-33.170114,45.597817,46.477882,-33.900565,0.880065,0.730451,-33.170114,45.609621,46.466078,-33.893056,-33.179167
64459,89616,DES2108+0043,317.122869,0.730556,317.488105,316.757632,316.757573,317.488164,0.365312,0.365312,1.09577,1.09577,316.757573,317.488164,0.365312,0.730591,0.730458,1.09577,316.765895,317.479842,0.373611,1.0875
56959,104573,DES0301-2041,45.487575,-20.686111,45.878922,45.096228,45.098107,45.877042,-21.050899,-21.050899,-20.320444,-20.320444,45.096228,45.878922,-21.050899,0.782694,0.730456,-20.320444,45.106032,45.869117,-21.043056,-20.329167
71277,123401,DES2228-5457,337.158222,-54.952778,337.800059,336.516386,336.527946,337.788499,-55.316332,-55.316332,-54.585904,-54.585904,336.516386,337.800059,-55.316332,1.283673,0.730428,-54.585904,336.53664,337.779804,-55.309722,-54.595833
65633,107856,DES0447-2541,71.845882,-25.683333,72.252404,71.439361,71.441846,72.249919,-26.048001,-26.048001,-25.317546,-25.317546,71.439361,72.252404,-26.048001,0.813043,0.730454,-25.317546,71.449807,72.241958,-26.040278,-25.326389
81582,101192,DES0153-1541,28.451735,-15.688889,28.831785,28.071685,28.073043,28.830426,-16.05379,-16.05379,-15.323334,-15.323334,28.071685,28.831785,-16.05379,0.7601,0.730457,-15.323334,28.080977,28.822492,-16.045833,-15.331944
68374,125042,DES2101-5914,315.474528,-59.236111,316.196277,314.75278,314.768073,316.180984,-59.599363,-59.599363,-58.868947,-58.868947,314.75278,316.196277,-59.599363,1.443497,0.730416,-58.868947,314.776692,316.172365,-59.593056,-58.879167
69951,106486,DES0510-2332,77.748347,-23.541667,78.14785,77.348843,77.351056,78.145637,-23.906387,-23.906387,-23.175932,-23.175932,77.348843,78.14785,-23.906387,0.799006,0.730455,-23.175932,77.358996,78.137697,-23.898611,-23.184722
70938,115541,DES0451-3832,72.882303,-38.533333,73.351588,72.413017,72.417758,73.346848,-38.89763,-38.89763,-38.167182,-38.167182,72.413017,73.351588,-38.89763,0.938571,0.730448,-38.167182,72.425996,73.33861,-38.890278,-38.176389
75843,124499,DES2001-5748,300.459986,-57.808333,301.152538,299.767433,299.781317,301.138655,-58.171694,-58.171694,-57.441274,-57.441274,299.767433,301.152538,-58.171694,1.385105,0.73042,-57.441274,299.789986,301.129986,-58.165278,-57.451389
72183,93713,DES0006-0458,1.707946,-4.980556,2.07477,1.341121,1.341529,2.074363,-5.345683,-5.345683,-4.615225,-4.615225,1.341121,2.07477,-5.345683,0.733649,0.730458,-4.615225,1.349648,2.066243,-5.3375,-4.623611
65993,120609,DES0056-4831,14.172664,-48.527778,14.728163,13.617165,13.62512,14.720208,-48.89168,-48.89168,-48.161241,-48.161241,13.617165,14.728163,-48.89168,1.110998,0.730439,-48.161241,13.633682,14.711646,-48.884722,-48.170833
68301,118552,DES0330-4414,52.522121,-44.244444,53.035143,52.009099,52.01543,53.028812,-44.608532,-44.608532,-43.878089,-43.878089,52.009099,53.035143,-44.608532,1.026044,0.730444,-43.878089,52.023852,53.020389,-44.601389,-43.8875
65853,114336,DES0444-3623,71.083914,-36.391667,71.539773,70.628055,70.632318,71.53551,-36.756034,-36.756034,-36.025584,-36.025584,70.628055,71.539773,-36.756034,0.911719,0.73045,-36.025584,70.640494,71.527334,-36.748611,-36.034722
63242,106020,DES0504-2249,76.107615,-22.827778,76.504955,75.710276,75.712402,76.502828,-23.192515,-23.192515,-22.46206,-22.46206,75.710276,76.504955,-23.192515,0.794679,0.730455,-22.46206,75.720337,76.494893,-23.184722,-22.470833
68954,119936,DES0127-4706,21.969934,-47.1,22.510175,21.429694,21.437055,22.502814,-47.463968,-47.463968,-46.733527,-46.733527,21.429694,22.510175,-47.463968,1.080482,0.730441,-46.733527,21.445572,22.494297,-47.456944,-46.743056
67444,125840,DES0105-6122,16.338552,-61.377778,17.109973,15.56713,15.584942,17.092161,-61.740848,-61.740848,-61.01044,-61.01044,15.56713,17.109973,-61.740848,1.542843,0.730408,-61.01044,15.593415,17.083688,-61.734722,-61.020833
68894,124049,DES0454-5622,73.592067,-56.380556,74.258091,72.926043,72.938691,74.245442,-56.744017,-56.744017,-56.013593,-56.013593,72.926043,74.258091,-56.744017,1.332048,0.730424,-56.013593,72.947383,74.23675,-56.7375,-56.023611
39127,86707,DES0235+0500,38.977171,5.013889,39.343606,38.610737,38.610327,39.344016,4.648558,4.648558,5.379016,5.379016,38.610327,39.344016,4.648558,0.733689,0.730458,5.379016,38.618856,39.335487,4.656944,5.370833
60034,96770,DES0234-0915,38.688219,-9.263889,39.058667,38.317771,38.318541,39.057898,-9.628928,-9.628928,-8.89847,-8.89847,38.317771,39.058667,-9.628928,0.740896,0.730457,-8.89847,38.326558,39.049881,-9.620833,-8.906944
65444,115909,DES0318-3914,49.587603,-39.247222,50.061691,49.113515,49.118427,50.056779,-39.611495,-39.611495,-38.881047,-38.881047,49.113515,50.061691,-39.611495,0.948176,0.730448,-38.881047,49.126686,50.048519,-39.604167,-38.890278
72159,105941,DES0059-2249,14.917704,-22.827778,15.315043,14.520364,14.522491,15.312917,-23.192515,-23.192515,-22.46206,-22.46206,14.520364,15.315043,-23.192515,0.794679,0.730455,-22.46206,14.530426,15.304982,-23.184722,-22.470833
63692,100224,DES0217-1415,34.32729,-14.261111,34.704751,33.94983,33.951051,34.70353,-14.626044,-14.626044,-13.895587,-13.895587,33.94983,34.704751,-14.626044,0.754922,0.730457,-13.895587,33.958996,34.695585,-14.618056,-13.904167
76789,91145,DES2148-0124,327.129698,-1.411111,327.495103,326.764294,326.764408,327.494988,-1.776311,-1.776311,-1.045854,-1.045854,326.764294,327.495103,-1.776311,0.730809,0.730458,-1.045854,326.772645,327.486751,-1.768056,-1.054167
66720,115545,DES0506-3832,76.532761,-38.533333,77.002046,76.063475,76.068216,76.997306,-38.89763,-38.89763,-38.167182,-38.167182,76.063475,77.002046,-38.89763,0.938571,0.730448,-38.167182,76.076453,76.989068,-38.890278,-38.176389
65431,88170,DES0020+0252,5.06314,2.872222,5.428719,4.697561,4.697328,5.428953,2.506935,2.506935,3.237393,3.237393,4.697328,5.428953,2.506935,0.731625,0.730458,3.237393,4.705747,5.420534,2.515278,3.229167
59955,107381,DES0350-2458,57.536326,-24.969444,57.940418,57.132234,57.134626,57.938026,-25.33413,-25.33413,-24.603675,-24.603675,57.132234,57.940418,-25.33413,0.808184,0.730455,-24.603675,57.142579,57.930073,-25.326389,-24.6125
64579,103622,DES0257-1915,44.311113,-19.258333,44.698862,43.923364,43.925087,44.697139,-19.623155,-19.623155,-18.892699,-18.892699,43.923364,44.698862,-19.623155,0.775498,0.730456,-18.892699,43.93301,44.689216,-19.615278,-18.901389
72551,120611,DES0105-4831,16.328592,-48.527778,16.884091,15.773093,15.781047,16.876136,-48.89168,-48.89168,-48.161241,-48.161241,15.773093,16.884091,-48.89168,1.110998,0.730439,-48.161241,15.78961,16.867573,-48.884722,-48.170833
74464,89729,DES0231+0043,37.798871,0.730556,38.164107,37.433635,37.433575,38.164167,0.365312,0.365312,1.09577,1.09577,37.433575,38.164167,0.365312,0.730591,0.730458,1.09577,37.441897,38.155844,0.373611,1.0875
61145,105987,DES0322-2249,50.547273,-22.827778,50.944612,50.149933,50.15206,50.942486,-23.192515,-23.192515,-22.46206,-22.46206,50.149933,50.944612,-23.192515,0.794679,0.730455,-22.46206,50.159995,50.934551,-23.184722,-22.470833
65467,106945,DES0502-2415,75.517337,-24.255556,75.91909,75.115584,75.117885,75.916789,-24.620258,-24.620258,-23.889804,-23.889804,75.115584,75.91909,-24.620258,0.803506,0.730455,-23.889804,75.125832,75.908843,-24.6125,-23.898611
66229,117445,DES0326-4206,51.630679,-42.102778,52.125796,51.135563,51.141234,52.120124,-42.466949,-42.466949,-41.736503,-41.736503,51.135563,52.125796,-42.466949,0.990233,0.730446,-41.736503,51.149585,52.111773,-42.459722,-41.745833
68634,114343,DES0509-3623,77.291797,-36.391667,77.747656,76.835938,76.840201,77.743393,-36.756034,-36.756034,-36.025584,-36.025584,76.835938,77.747656,-36.756034,0.911719,0.73045,-36.025584,76.848377,77.735217,-36.748611,-36.034722
65755,122500,DES2211-5248,332.872224,-52.811111,333.48158,332.262868,332.273021,333.471427,-53.174793,-53.174793,-52.444361,-52.444361,332.262868,333.48158,-53.174793,1.218712,0.730432,-52.444361,332.281691,333.462757,-53.168056,-52.454167
65541,125595,DES0113-6039,18.455404,-60.663889,19.209407,17.701401,17.718312,19.192496,-61.027023,-61.027023,-60.296612,-60.296612,17.701401,19.209407,-61.027023,1.508006,0.730411,-60.296612,17.726845,19.183963,-61.020833,-60.306944
77626,90652,DES2222-0041,335.685049,-0.697222,336.05034,335.319757,335.319814,336.050284,-1.062437,-1.062437,-0.331979,-0.331979,335.319757,336.05034,-1.062437,0.730583,0.730458,-0.331979,335.328078,336.04202,-1.054167,-0.340278
66145,123754,DES0352-5540,58.029267,-55.666667,58.682923,57.375611,57.387698,58.670835,-56.030175,-56.030175,-55.299749,-55.299749,57.375611,58.682923,-56.030175,1.307312,0.730426,-55.299749,57.396394,58.66214,-56.023611,-55.309722
67116,91736,DES0154-0207,28.586446,-2.125,28.95202,28.220872,28.221044,28.951847,-2.490186,-2.490186,-1.759728,-1.759728,28.220872,28.95202,-2.490186,0.731148,0.730458,-1.759728,28.229256,28.943636,-2.481944,-1.768056
67436,105087,DES0513-2124,78.318171,-21.4,78.711435,77.924908,77.926868,78.709475,-21.764772,-21.764772,-21.034316,-21.034316,77.924908,78.711435,-21.764772,0.786527,0.730455,-21.034316,77.934795,78.701547,-21.756944,-21.043056
73809,115136,DES0423-3749,65.920821,-37.819444,66.385472,65.45617,65.460746,66.380896,-38.183765,-38.183765,-37.453316,-37.453316,65.45617,66.385472,-38.183765,0.929302,0.730449,-37.453316,65.468962,66.37268,-38.176389,-37.4625
62230,108302,DES0422-2623,65.630771,-26.397222,66.039815,65.221727,65.224307,66.037235,-26.761871,-26.761871,-26.031417,-26.031417,65.221727,66.039815,-26.761871,0.818088,0.730454,-26.031417,65.232277,66.029265,-26.754167,-26.040278
68113,112635,DES0209-3332,32.334545,-33.536111,32.774578,31.894512,31.898215,32.770875,-33.900565,-33.900565,-33.170114,-33.170114,31.894512,32.774578,-33.900565,0.880065,0.730451,-33.170114,31.906317,32.762773,-33.893056,-33.179167
69877,121890,DES2312-5123,348.206831,-51.383333,348.796741,347.616922,347.626262,348.7874,-51.747093,-51.747093,-51.016659,-51.016659,347.616922,348.796741,-51.747093,1.179819,0.730435,-51.016659,347.634903,348.77876,-51.740278,-51.026389
73960,121574,DES2326-5040,351.593476,-50.669444,352.174252,351.012699,351.021665,352.165286,-51.033241,-51.033241,-50.302806,-50.302806,351.012699,352.174252,-51.033241,1.161553,0.730436,-50.302806,351.030288,352.156663,-51.026389,-50.3125
73006,119982,DES0440-4706,70.211277,-47.1,70.751518,69.671036,69.678398,70.744157,-47.463968,-47.463968,-46.733527,-46.733527,69.671036,70.751518,-47.463968,1.080482,0.730441,-46.733527,69.686915,70.73564,-47.456944,-46.743056
69228,113110,DES0519-3415,79.958225,-34.25,80.402007,79.514442,79.518278,80.398172,-34.614433,-34.614433,-33.883982,-33.883982,79.514442,80.402007,-34.614433,0.887565,0.730451,-33.883982,79.526397,80.390053,-34.606944,-33.893056
61931,95266,DES0220-0707,35.146504,-7.122222,35.514874,34.778134,34.778721,35.514287,-7.487306,-7.487306,-6.756848,-6.756848,34.778134,35.514874,-7.487306,0.736739,0.730458,-6.756848,34.786784,35.506224,-7.479167,-6.765278
68121,125792,DES2019-6122,304.805456,-61.377778,305.576878,304.034035,304.051847,305.559066,-61.740848,-61.740848,-61.01044,-61.01044,304.034035,305.576878,-61.740848,1.542843,0.730408,-61.01044,304.06032,305.550593,-61.734722,-61.020833
72732,119637,DES0445-4623,71.274272,-46.386111,71.807316,70.741229,70.748314,71.800231,-46.75011,-46.75011,-46.019669,-46.019669,70.741229,71.807316,-46.75011,1.066087,0.730441,-46.019669,70.756808,71.791737,-46.743056,-46.029167
50461,102209,DES0417-1707,64.394858,-17.116667,64.777773,64.011944,64.013444,64.776272,-17.481536,-17.481536,-16.75108,-16.75108,64.011944,64.777773,-17.481536,0.765829,0.730456,-16.75108,64.021371,64.768345,-17.473611,-16.759722
71674,120670,DES0519-4831,79.928452,-48.527778,80.483951,79.372953,79.380908,80.475996,-48.89168,-48.89168,-48.161241,-48.161241,79.372953,80.483951,-48.89168,1.110998,0.730439,-48.161241,79.38947,80.467434,-48.884722,-48.170833
70749,118524,DES0138-4414,24.619082,-44.244444,25.132104,24.10606,24.112391,25.125773,-44.608532,-44.608532,-43.878089,-43.878089,24.10606,25.132104,-44.608532,1.026044,0.730444,-43.878089,24.120813,25.11735,-44.601389,-43.8875
75967,118214,DES0513-4331,78.454322,-43.530556,78.961154,77.94749,77.953591,78.955053,-43.894672,-43.894672,-43.164227,-43.164227,77.94749,78.961154,-43.894672,1.013664,0.730444,-43.164227,77.961989,78.946654,-43.8875,-43.173611
61227,98253,DES0214-1124,33.708137,-11.405556,34.08121,33.335063,33.336021,34.080252,-11.770549,-11.770549,-11.040092,-11.040092,33.335063,34.08121,-11.770549,0.746148,0.730457,-11.040092,33.344001,34.072272,-11.7625,-11.048611
